pk,model,member,date,hours
13089,mks.weeklypresence,772,2012-06-10,0.0
13090,mks.weeklypresence,772,2012-06-17,17.0
13091,mks.weeklypresence,772,2012-06-24,16.0
13092,mks.weeklypresence,853,2012-05-06,0.0
13093,mks.weeklypresence,853,2012-05-13,18.0
13094,mks.weeklypresence,853,2012-05-20,22.0
13095,mks.weeklypresence,853,2012-05-27,13.0
13096,mks.weeklypresence,853,2012-06-03,0.0
13097,mks.weeklypresence,853,2012-06-10,12.0
13098,mks.weeklypresence,853,2012-06-17,13.0
13099,mks.weeklypresence,853,2012-06-24,10.0
13100,mks.weeklypresence,695,2011-08-21,0.0
13101,mks.weeklypresence,695,2011-11-27,3.0
13102,mks.weeklypresence,695,2011-12-04,11.0
13103,mks.weeklypresence,695,2011-12-11,7.0
13104,mks.weeklypresence,695,2012-01-01,11.0
13105,mks.weeklypresence,695,2012-01-08,14.0
13106,mks.weeklypresence,695,2012-01-15,9.0
13107,mks.weeklypresence,695,2012-01-22,0.0
13108,mks.weeklypresence,695,2012-02-19,8.0
13109,mks.weeklypresence,695,2012-02-26,0.0
13110,mks.weeklypresence,695,2012-03-04,4.0
13111,mks.weeklypresence,695,2012-03-11,7.0
13112,mks.weeklypresence,695,2012-04-01,0.0
13113,mks.weeklypresence,695,2012-04-08,0.0
13114,mks.weeklypresence,695,2012-04-15,0.0
13115,mks.weeklypresence,695,2012-04-22,0.0
13116,mks.weeklypresence,695,2012-04-29,9.0
13117,mks.weeklypresence,695,2012-05-06,10.0
13118,mks.weeklypresence,695,2012-05-13,7.0
13119,mks.weeklypresence,695,2012-05-20,2.0
13120,mks.weeklypresence,695,2012-05-27,2.0
13121,mks.weeklypresence,695,2012-06-03,3.0
13122,mks.weeklypresence,695,2012-06-10,4.0
13123,mks.weeklypresence,695,2012-06-17,4.0
13124,mks.weeklypresence,695,2012-06-24,2.0
13125,mks.weeklypresence,809,2011-08-21,9.0
13126,mks.weeklypresence,809,2011-11-27,21.0
13127,mks.weeklypresence,809,2011-12-04,23.0
13128,mks.weeklypresence,809,2011-12-11,7.0
13129,mks.weeklypresence,809,2012-01-01,29.0
13130,mks.weeklypresence,809,2012-01-08,9.0
13131,mks.weeklypresence,809,2012-01-15,15.0
13132,mks.weeklypresence,809,2012-01-22,20.0
13133,mks.weeklypresence,809,2012-02-19,18.0
13134,mks.weeklypresence,809,2012-02-26,17.0
13135,mks.weeklypresence,809,2012-03-04,21.0
13136,mks.weeklypresence,809,2012-03-11,5.0
13137,mks.weeklypresence,809,2012-04-01,0.0
13138,mks.weeklypresence,809,2012-04-08,0.0
13139,mks.weeklypresence,809,2012-04-15,8.0
13140,mks.weeklypresence,809,2012-04-22,0.0
13141,mks.weeklypresence,809,2012-04-29,10.0
13142,mks.weeklypresence,809,2012-05-06,21.0
13143,mks.weeklypresence,809,2012-05-13,25.0
13144,mks.weeklypresence,809,2012-05-20,20.0
13145,mks.weeklypresence,809,2012-05-27,22.0
13146,mks.weeklypresence,809,2012-06-03,21.0
13147,mks.weeklypresence,809,2012-06-10,21.0
13148,mks.weeklypresence,809,2012-06-17,23.0
13149,mks.weeklypresence,809,2012-06-24,22.0
13150,mks.weeklypresence,848,2011-08-21,7.0
13151,mks.weeklypresence,848,2011-11-27,19.0
13152,mks.weeklypresence,848,2011-12-04,27.0
13153,mks.weeklypresence,848,2011-12-11,30.0
13154,mks.weeklypresence,848,2012-01-01,21.0
13155,mks.weeklypresence,848,2012-01-08,31.0
13156,mks.weeklypresence,848,2012-01-15,15.0
13157,mks.weeklypresence,848,2012-01-22,25.0
13158,mks.weeklypresence,848,2012-02-19,25.0
13159,mks.weeklypresence,848,2012-02-26,13.0
13160,mks.weeklypresence,848,2012-03-04,17.0
13161,mks.weeklypresence,848,2012-03-11,24.0
13162,mks.weeklypresence,848,2012-04-01,2.0
13163,mks.weeklypresence,848,2012-04-08,0.0
13164,mks.weeklypresence,848,2012-04-15,8.0
13165,mks.weeklypresence,848,2012-04-22,0.0
13166,mks.weeklypresence,848,2012-04-29,23.0
13167,mks.weeklypresence,848,2012-05-06,19.0
13168,mks.weeklypresence,848,2012-05-13,19.0
13169,mks.weeklypresence,848,2012-05-20,5.0
13170,mks.weeklypresence,848,2012-05-27,16.0
13171,mks.weeklypresence,848,2012-06-03,20.0
13172,mks.weeklypresence,848,2012-06-10,23.0
13173,mks.weeklypresence,848,2012-06-17,20.0
13174,mks.weeklypresence,848,2012-06-24,12.0
13175,mks.weeklypresence,1,2011-08-21,0.0
13176,mks.weeklypresence,1,2011-11-27,8.0
13177,mks.weeklypresence,1,2011-12-04,1.0
13178,mks.weeklypresence,1,2011-12-11,18.0
13179,mks.weeklypresence,1,2012-01-01,20.0
13180,mks.weeklypresence,1,2012-01-08,10.0
13181,mks.weeklypresence,1,2012-01-15,15.0
13182,mks.weeklypresence,1,2012-01-22,5.0
13183,mks.weeklypresence,1,2012-02-19,11.0
13184,mks.weeklypresence,1,2012-02-26,0.0
13185,mks.weeklypresence,1,2012-03-04,6.0
13186,mks.weeklypresence,1,2012-03-11,19.0
13187,mks.weeklypresence,1,2012-04-01,0.0
13188,mks.weeklypresence,1,2012-04-08,0.0
13189,mks.weeklypresence,1,2012-04-15,6.0
13190,mks.weeklypresence,1,2012-04-22,2.0
13191,mks.weeklypresence,1,2012-04-29,8.0
13192,mks.weeklypresence,1,2012-05-06,15.0
13193,mks.weeklypresence,1,2012-05-13,7.0
13194,mks.weeklypresence,1,2012-05-20,9.0
13195,mks.weeklypresence,1,2012-05-27,11.0
13196,mks.weeklypresence,1,2012-06-03,9.0
13197,mks.weeklypresence,1,2012-06-10,10.0
13198,mks.weeklypresence,1,2012-06-17,3.0
13199,mks.weeklypresence,1,2012-06-24,2.0
13200,mks.weeklypresence,824,2011-08-21,1.0
13201,mks.weeklypresence,824,2011-11-27,0.0
13202,mks.weeklypresence,824,2011-12-04,4.0
13203,mks.weeklypresence,824,2011-12-11,14.0
13204,mks.weeklypresence,824,2012-01-01,18.0
13205,mks.weeklypresence,824,2012-01-08,8.0
13206,mks.weeklypresence,824,2012-01-15,0.0
13207,mks.weeklypresence,824,2012-01-22,14.0
13208,mks.weeklypresence,824,2012-02-19,9.0
13209,mks.weeklypresence,824,2012-02-26,5.0
13210,mks.weeklypresence,824,2012-03-04,0.0
13211,mks.weeklypresence,824,2012-03-11,5.0
13212,mks.weeklypresence,824,2012-04-01,0.0
13213,mks.weeklypresence,824,2012-04-08,0.0
13214,mks.weeklypresence,824,2012-04-15,0.0
13215,mks.weeklypresence,824,2012-04-22,0.0
13216,mks.weeklypresence,824,2012-04-29,8.0
13217,mks.weeklypresence,824,2012-05-06,17.0
13218,mks.weeklypresence,824,2012-05-13,15.0
13219,mks.weeklypresence,824,2012-05-20,5.0
13220,mks.weeklypresence,824,2012-05-27,6.0
13221,mks.weeklypresence,824,2012-06-03,7.0
13222,mks.weeklypresence,824,2012-06-10,10.0
13223,mks.weeklypresence,824,2012-06-17,4.0
13224,mks.weeklypresence,824,2012-06-24,4.0
13225,mks.weeklypresence,728,2011-08-21,5.0
13226,mks.weeklypresence,728,2011-11-27,17.0
13227,mks.weeklypresence,728,2011-12-04,16.0
13228,mks.weeklypresence,728,2011-12-11,20.0
13229,mks.weeklypresence,728,2012-01-01,24.0
13230,mks.weeklypresence,728,2012-01-08,16.0
13231,mks.weeklypresence,728,2012-01-15,17.0
13232,mks.weeklypresence,728,2012-01-22,17.0
13233,mks.weeklypresence,728,2012-02-19,18.0
13234,mks.weeklypresence,728,2012-02-26,20.0
13235,mks.weeklypresence,728,2012-03-04,7.0
13236,mks.weeklypresence,728,2012-03-11,0.0
13237,mks.weeklypresence,728,2012-04-01,0.0
13238,mks.weeklypresence,728,2012-04-08,0.0
13239,mks.weeklypresence,728,2012-04-15,10.0
13240,mks.weeklypresence,728,2012-04-22,3.0
13241,mks.weeklypresence,728,2012-04-29,16.0
13242,mks.weeklypresence,728,2012-05-06,23.0
13243,mks.weeklypresence,728,2012-05-13,20.0
13244,mks.weeklypresence,728,2012-05-20,17.0
13245,mks.weeklypresence,728,2012-05-27,19.0
13246,mks.weeklypresence,728,2012-06-03,19.0
13247,mks.weeklypresence,728,2012-06-10,15.0
13248,mks.weeklypresence,728,2012-06-17,16.0
13249,mks.weeklypresence,728,2012-06-24,8.0
13250,mks.weeklypresence,840,2011-08-21,0.0
13251,mks.weeklypresence,840,2011-11-27,22.0
13252,mks.weeklypresence,840,2011-12-04,9.0
13253,mks.weeklypresence,840,2011-12-11,20.0
13254,mks.weeklypresence,840,2012-01-01,25.0
13255,mks.weeklypresence,840,2012-01-08,20.0
13256,mks.weeklypresence,840,2012-01-15,20.0
13257,mks.weeklypresence,840,2012-01-22,29.0
13258,mks.weeklypresence,840,2012-02-19,21.0
13259,mks.weeklypresence,840,2012-02-26,16.0
13260,mks.weeklypresence,840,2012-03-04,16.0
13261,mks.weeklypresence,840,2012-03-11,13.0
13262,mks.weeklypresence,840,2012-04-01,3.0
13263,mks.weeklypresence,840,2012-04-08,0.0
13264,mks.weeklypresence,840,2012-04-15,0.0
13265,mks.weeklypresence,840,2012-04-22,2.0
13266,mks.weeklypresence,840,2012-04-29,23.0
13267,mks.weeklypresence,840,2012-05-06,14.0
13268,mks.weeklypresence,840,2012-05-13,19.0
13269,mks.weeklypresence,840,2012-05-20,22.0
13270,mks.weeklypresence,840,2012-05-27,7.0
13271,mks.weeklypresence,840,2012-06-03,27.0
13272,mks.weeklypresence,840,2012-06-10,20.0
13273,mks.weeklypresence,840,2012-06-17,24.0
13274,mks.weeklypresence,840,2012-06-24,17.0
13275,mks.weeklypresence,216,2011-08-21,0.0
13276,mks.weeklypresence,216,2011-11-27,0.0
13277,mks.weeklypresence,216,2011-12-04,20.0
13278,mks.weeklypresence,216,2011-12-11,12.0
13279,mks.weeklypresence,216,2012-01-01,16.0
13280,mks.weeklypresence,216,2012-01-08,14.0
13281,mks.weeklypresence,216,2012-01-15,18.0
13282,mks.weeklypresence,216,2012-01-22,16.0
13283,mks.weeklypresence,216,2012-02-19,14.0
13284,mks.weeklypresence,216,2012-02-26,9.0
13285,mks.weeklypresence,216,2012-03-04,12.0
13286,mks.weeklypresence,216,2012-03-11,9.0
13287,mks.weeklypresence,216,2012-04-01,0.0
13288,mks.weeklypresence,216,2012-04-08,0.0
13289,mks.weeklypresence,216,2012-04-15,3.0
13290,mks.weeklypresence,216,2012-04-22,0.0
13291,mks.weeklypresence,216,2012-04-29,16.0
13292,mks.weeklypresence,216,2012-05-06,16.0
13293,mks.weeklypresence,216,2012-05-13,11.0
13294,mks.weeklypresence,216,2012-05-20,4.0
13295,mks.weeklypresence,216,2012-05-27,10.0
13296,mks.weeklypresence,216,2012-06-03,10.0
13297,mks.weeklypresence,216,2012-06-10,12.0
13298,mks.weeklypresence,216,2012-06-17,8.0
13299,mks.weeklypresence,216,2012-06-24,10.0
13300,mks.weeklypresence,751,2011-08-21,0.0
13301,mks.weeklypresence,751,2011-11-27,5.0
13302,mks.weeklypresence,751,2011-12-04,14.0
13303,mks.weeklypresence,751,2011-12-11,11.0
13304,mks.weeklypresence,751,2012-01-01,12.0
13305,mks.weeklypresence,751,2012-01-08,7.0
13306,mks.weeklypresence,751,2012-01-15,9.0
13307,mks.weeklypresence,751,2012-01-22,13.0
13308,mks.weeklypresence,751,2012-02-19,12.0
13309,mks.weeklypresence,751,2012-02-26,8.0
13310,mks.weeklypresence,751,2012-03-04,6.0
13311,mks.weeklypresence,751,2012-03-11,8.0
13312,mks.weeklypresence,751,2012-04-01,0.0
13313,mks.weeklypresence,751,2012-04-08,0.0
13314,mks.weeklypresence,751,2012-04-15,1.0
13315,mks.weeklypresence,751,2012-04-22,0.0
13316,mks.weeklypresence,751,2012-04-29,4.0
13317,mks.weeklypresence,751,2012-05-06,14.0
13318,mks.weeklypresence,751,2012-05-13,8.0
13319,mks.weeklypresence,751,2012-05-20,14.0
13320,mks.weeklypresence,751,2012-05-27,0.0
13321,mks.weeklypresence,751,2012-06-03,7.0
13322,mks.weeklypresence,751,2012-06-10,13.0
13323,mks.weeklypresence,751,2012-06-17,6.0
13324,mks.weeklypresence,751,2012-06-24,9.0
13325,mks.weeklypresence,790,2011-08-21,0.0
13326,mks.weeklypresence,790,2011-11-27,7.0
13327,mks.weeklypresence,790,2011-12-04,14.0
13328,mks.weeklypresence,790,2011-12-11,16.0
13329,mks.weeklypresence,790,2012-01-01,11.0
13330,mks.weeklypresence,790,2012-01-08,18.0
13331,mks.weeklypresence,790,2012-01-15,18.0
13332,mks.weeklypresence,790,2012-01-22,24.0
13333,mks.weeklypresence,790,2012-02-19,14.0
13334,mks.weeklypresence,790,2012-02-26,2.0
13335,mks.weeklypresence,790,2012-03-04,0.0
13336,mks.weeklypresence,790,2012-03-11,9.0
13337,mks.weeklypresence,790,2012-04-01,0.0
13338,mks.weeklypresence,790,2012-04-08,0.0
13339,mks.weeklypresence,790,2012-04-15,6.0
13340,mks.weeklypresence,790,2012-04-22,0.0
13341,mks.weeklypresence,790,2012-04-29,7.0
13342,mks.weeklypresence,790,2012-05-06,26.0
13343,mks.weeklypresence,790,2012-05-13,21.0
13344,mks.weeklypresence,790,2012-05-20,15.0
13345,mks.weeklypresence,790,2012-05-27,0.0
13346,mks.weeklypresence,790,2012-06-03,10.0
13347,mks.weeklypresence,790,2012-06-10,15.0
13348,mks.weeklypresence,790,2012-06-17,18.0
13349,mks.weeklypresence,790,2012-06-24,13.0
13350,mks.weeklypresence,740,2011-08-21,5.0
13351,mks.weeklypresence,740,2011-11-27,8.0
13352,mks.weeklypresence,740,2011-12-04,0.0
13353,mks.weeklypresence,740,2011-12-11,24.0
13354,mks.weeklypresence,740,2012-01-01,28.0
13355,mks.weeklypresence,740,2012-01-08,25.0
13356,mks.weeklypresence,740,2012-01-15,10.0
13357,mks.weeklypresence,740,2012-01-22,27.0
13358,mks.weeklypresence,740,2012-02-19,23.0
13359,mks.weeklypresence,740,2012-02-26,25.0
13360,mks.weeklypresence,740,2012-03-04,22.0
13361,mks.weeklypresence,740,2012-03-11,26.0
13362,mks.weeklypresence,740,2012-04-01,2.0
13363,mks.weeklypresence,740,2012-04-08,0.0
13364,mks.weeklypresence,740,2012-04-15,4.0
13365,mks.weeklypresence,740,2012-04-22,0.0
13366,mks.weeklypresence,740,2012-04-29,22.0
13367,mks.weeklypresence,740,2012-05-06,24.0
13368,mks.weeklypresence,740,2012-05-13,21.0
13369,mks.weeklypresence,740,2012-05-20,18.0
13370,mks.weeklypresence,740,2012-05-27,11.0
13371,mks.weeklypresence,740,2012-06-03,24.0
13372,mks.weeklypresence,740,2012-06-10,21.0
13373,mks.weeklypresence,740,2012-06-17,21.0
13374,mks.weeklypresence,740,2012-06-24,18.0
13375,mks.weeklypresence,50,2011-08-21,0.0
13376,mks.weeklypresence,50,2011-11-27,19.0
13377,mks.weeklypresence,50,2011-12-04,26.0
13378,mks.weeklypresence,50,2011-12-11,28.0
13379,mks.weeklypresence,50,2012-01-01,32.0
13380,mks.weeklypresence,50,2012-01-08,32.0
13381,mks.weeklypresence,50,2012-01-15,30.0
13382,mks.weeklypresence,50,2012-01-22,30.0
13383,mks.weeklypresence,50,2012-02-19,28.0
13384,mks.weeklypresence,50,2012-02-26,26.0
13385,mks.weeklypresence,50,2012-03-04,22.0
13386,mks.weeklypresence,50,2012-03-11,11.0
13387,mks.weeklypresence,50,2012-04-01,0.0
13388,mks.weeklypresence,50,2012-04-08,0.0
13389,mks.weeklypresence,50,2012-04-15,0.0
13390,mks.weeklypresence,50,2012-04-22,0.0
13391,mks.weeklypresence,50,2012-04-29,20.0
13392,mks.weeklypresence,50,2012-05-06,24.0
13393,mks.weeklypresence,50,2012-05-13,22.0
13394,mks.weeklypresence,50,2012-05-20,26.0
13395,mks.weeklypresence,50,2012-05-27,18.0
13396,mks.weeklypresence,50,2012-06-03,14.0
13397,mks.weeklypresence,50,2012-06-10,16.0
13398,mks.weeklypresence,50,2012-06-17,10.0
13399,mks.weeklypresence,50,2012-06-24,29.0
13400,mks.weeklypresence,65,2011-08-21,5.0
13401,mks.weeklypresence,65,2011-11-27,4.0
13402,mks.weeklypresence,65,2011-12-04,17.0
13403,mks.weeklypresence,65,2011-12-11,11.0
13404,mks.weeklypresence,65,2012-01-01,13.0
13405,mks.weeklypresence,65,2012-01-08,10.0
13406,mks.weeklypresence,65,2012-01-15,9.0
13407,mks.weeklypresence,65,2012-01-22,12.0
13408,mks.weeklypresence,65,2012-02-19,8.0
13409,mks.weeklypresence,65,2012-02-26,1.0
13410,mks.weeklypresence,65,2012-03-04,5.0
13411,mks.weeklypresence,65,2012-03-11,12.0
13412,mks.weeklypresence,65,2012-04-01,0.0
13413,mks.weeklypresence,65,2012-04-08,0.0
13414,mks.weeklypresence,65,2012-04-15,3.0
13415,mks.weeklypresence,65,2012-04-22,0.0
13416,mks.weeklypresence,65,2012-04-29,8.0
13417,mks.weeklypresence,65,2012-05-06,9.0
13418,mks.weeklypresence,65,2012-05-13,16.0
13419,mks.weeklypresence,65,2012-05-20,10.0
13420,mks.weeklypresence,65,2012-05-27,3.0
13421,mks.weeklypresence,65,2012-06-03,6.0
13422,mks.weeklypresence,65,2012-06-10,7.0
13423,mks.weeklypresence,65,2012-06-17,6.0
13424,mks.weeklypresence,65,2012-06-24,4.0
13425,mks.weeklypresence,826,2011-08-21,0.0
13426,mks.weeklypresence,826,2011-11-27,20.0
13427,mks.weeklypresence,826,2011-12-04,20.0
13428,mks.weeklypresence,826,2011-12-11,20.0
13429,mks.weeklypresence,826,2012-01-01,26.0
13430,mks.weeklypresence,826,2012-01-08,26.0
13431,mks.weeklypresence,826,2012-01-15,19.0
13432,mks.weeklypresence,826,2012-01-22,16.0
13433,mks.weeklypresence,826,2012-02-19,18.0
13434,mks.weeklypresence,826,2012-02-26,29.0
13435,mks.weeklypresence,826,2012-03-04,20.0
13436,mks.weeklypresence,826,2012-03-11,29.0
13437,mks.weeklypresence,826,2012-04-01,8.0
13438,mks.weeklypresence,826,2012-04-08,0.0
13439,mks.weeklypresence,826,2012-04-15,8.0
13440,mks.weeklypresence,826,2012-04-22,0.0
13441,mks.weeklypresence,826,2012-04-29,20.0
13442,mks.weeklypresence,826,2012-05-06,23.0
13443,mks.weeklypresence,826,2012-05-13,23.0
13444,mks.weeklypresence,826,2012-05-20,19.0
13445,mks.weeklypresence,826,2012-05-27,17.0
13446,mks.weeklypresence,826,2012-06-03,26.0
13447,mks.weeklypresence,826,2012-06-10,19.0
13448,mks.weeklypresence,826,2012-06-17,17.0
13449,mks.weeklypresence,826,2012-06-24,12.0
13450,mks.weeklypresence,754,2011-08-21,10.0
13451,mks.weeklypresence,754,2011-11-27,17.0
13452,mks.weeklypresence,754,2011-12-04,15.0
13453,mks.weeklypresence,754,2011-12-11,25.0
13454,mks.weeklypresence,754,2012-01-01,20.0
13455,mks.weeklypresence,754,2012-01-08,25.0
13456,mks.weeklypresence,754,2012-01-15,19.0
13457,mks.weeklypresence,754,2012-01-22,26.0
13458,mks.weeklypresence,754,2012-02-19,21.0
13459,mks.weeklypresence,754,2012-02-26,21.0
13460,mks.weeklypresence,754,2012-03-04,20.0
13461,mks.weeklypresence,754,2012-03-11,0.0
13462,mks.weeklypresence,754,2012-04-01,2.0
13463,mks.weeklypresence,754,2012-04-08,0.0
13464,mks.weeklypresence,754,2012-04-15,16.0
13465,mks.weeklypresence,754,2012-04-22,2.0
13466,mks.weeklypresence,754,2012-04-29,20.0
13467,mks.weeklypresence,754,2012-05-06,19.0
13468,mks.weeklypresence,754,2012-05-13,17.0
13469,mks.weeklypresence,754,2012-05-20,27.0
13470,mks.weeklypresence,754,2012-05-27,20.0
13471,mks.weeklypresence,754,2012-06-03,19.0
13472,mks.weeklypresence,754,2012-06-10,20.0
13473,mks.weeklypresence,754,2012-06-17,0.0
13474,mks.weeklypresence,754,2012-06-24,25.0
13475,mks.weeklypresence,781,2011-08-21,3.0
13476,mks.weeklypresence,781,2011-11-27,10.0
13477,mks.weeklypresence,781,2011-12-04,19.0
13478,mks.weeklypresence,781,2011-12-11,17.0
13479,mks.weeklypresence,781,2012-01-01,11.0
13480,mks.weeklypresence,781,2012-01-08,9.0
13481,mks.weeklypresence,781,2012-01-15,21.0
13482,mks.weeklypresence,781,2012-01-22,8.0
13483,mks.weeklypresence,781,2012-02-19,8.0
13484,mks.weeklypresence,781,2012-02-26,6.0
13485,mks.weeklypresence,781,2012-03-04,15.0
13486,mks.weeklypresence,781,2012-03-11,15.0
13487,mks.weeklypresence,781,2012-04-01,0.0
13488,mks.weeklypresence,781,2012-04-08,0.0
13489,mks.weeklypresence,781,2012-04-15,9.0
13490,mks.weeklypresence,781,2012-04-22,0.0
13491,mks.weeklypresence,781,2012-04-29,21.0
13492,mks.weeklypresence,781,2012-05-06,21.0
13493,mks.weeklypresence,781,2012-05-13,18.0
13494,mks.weeklypresence,781,2012-05-20,20.0
13495,mks.weeklypresence,781,2012-05-27,17.0
13496,mks.weeklypresence,781,2012-06-03,25.0
13497,mks.weeklypresence,781,2012-06-10,15.0
13498,mks.weeklypresence,781,2012-06-17,14.0
13499,mks.weeklypresence,781,2012-06-24,16.0
13500,mks.weeklypresence,69,2011-08-21,0.0
13501,mks.weeklypresence,69,2011-11-27,23.0
13502,mks.weeklypresence,69,2011-12-04,4.0
13503,mks.weeklypresence,69,2011-12-11,7.0
13504,mks.weeklypresence,69,2012-01-01,9.0
13505,mks.weeklypresence,69,2012-01-08,10.0
13506,mks.weeklypresence,69,2012-01-15,7.0
13507,mks.weeklypresence,69,2012-01-22,6.0
13508,mks.weeklypresence,69,2012-02-19,2.0
13509,mks.weeklypresence,69,2012-02-26,6.0
13510,mks.weeklypresence,69,2012-03-04,0.0
13511,mks.weeklypresence,69,2012-03-11,5.0
13512,mks.weeklypresence,69,2012-04-01,0.0
13513,mks.weeklypresence,69,2012-04-08,0.0
13514,mks.weeklypresence,69,2012-04-15,2.0
13515,mks.weeklypresence,69,2012-04-22,0.0
13516,mks.weeklypresence,69,2012-04-29,6.0
13517,mks.weeklypresence,69,2012-05-06,9.0
13518,mks.weeklypresence,69,2012-05-13,6.0
13519,mks.weeklypresence,69,2012-05-20,11.0
13520,mks.weeklypresence,69,2012-05-27,0.0
13521,mks.weeklypresence,69,2012-06-03,0.0
13522,mks.weeklypresence,69,2012-06-10,6.0
13523,mks.weeklypresence,69,2012-06-17,6.0
13524,mks.weeklypresence,69,2012-06-24,2.0
13525,mks.weeklypresence,829,2011-08-21,0.0
13526,mks.weeklypresence,829,2011-11-27,20.0
13527,mks.weeklypresence,829,2011-12-04,8.0
13528,mks.weeklypresence,829,2011-12-11,25.0
13529,mks.weeklypresence,829,2012-01-01,26.0
13530,mks.weeklypresence,829,2012-01-08,13.0
13531,mks.weeklypresence,829,2012-01-15,12.0
13532,mks.weeklypresence,829,2012-01-22,22.0
13533,mks.weeklypresence,829,2012-02-19,25.0
13534,mks.weeklypresence,829,2012-02-26,23.0
13535,mks.weeklypresence,829,2012-03-04,23.0
13536,mks.weeklypresence,829,2012-03-11,33.0
13537,mks.weeklypresence,829,2012-04-01,9.0
13538,mks.weeklypresence,829,2012-04-08,0.0
13539,mks.weeklypresence,829,2012-04-15,6.0
13540,mks.weeklypresence,829,2012-04-22,3.0
13541,mks.weeklypresence,829,2012-04-29,25.0
13542,mks.weeklypresence,829,2012-05-06,21.0
13543,mks.weeklypresence,829,2012-05-13,21.0
13544,mks.weeklypresence,829,2012-05-20,6.0
13545,mks.weeklypresence,829,2012-05-27,17.0
13546,mks.weeklypresence,829,2012-06-03,15.0
13547,mks.weeklypresence,829,2012-06-10,19.0
13548,mks.weeklypresence,829,2012-06-17,3.0
13549,mks.weeklypresence,829,2012-06-24,0.0
13550,mks.weeklypresence,738,2011-08-21,0.0
13551,mks.weeklypresence,738,2011-11-27,3.0
13552,mks.weeklypresence,738,2011-12-04,0.0
13553,mks.weeklypresence,738,2011-12-11,18.0
13554,mks.weeklypresence,738,2012-01-01,9.0
13555,mks.weeklypresence,738,2012-01-08,5.0
13556,mks.weeklypresence,738,2012-01-15,3.0
13557,mks.weeklypresence,738,2012-01-22,11.0
13558,mks.weeklypresence,738,2012-02-19,8.0
13559,mks.weeklypresence,738,2012-02-26,5.0
13560,mks.weeklypresence,738,2012-03-04,4.0
13561,mks.weeklypresence,738,2012-03-11,11.0
13562,mks.weeklypresence,738,2012-04-01,0.0
13563,mks.weeklypresence,738,2012-04-08,0.0
13564,mks.weeklypresence,738,2012-04-15,1.0
13565,mks.weeklypresence,738,2012-04-22,0.0
13566,mks.weeklypresence,738,2012-04-29,4.0
